Age,Grade,Gender,Race,SES_Quartile,ParentalEducation,SchoolType,Locale,TestScore_Math,TestScore_Reading,TestScore_Science,GPA,AttendanceRate,StudyHours,InternetAccess,Extracurricular,PartTimeJob,ParentSupport,Romantic,FreeTime,GoOut
17,12,Male,Asian,1,Bachelors+,Public,Rural,77.12219436907726,70.03762863043642,85.68958755994551,3.460332782763853,0.9006441751587129,1.0511057222209212,0,1,0,0,1,2,2
16,11,Female,Hispanic,2,<HS,Private,Suburban,79.25029958123095,81.67496350714585,78.20820164415368,2.822229617466875,0.9094579857577204,0.6869082275212381,1,1,0,0,0,2,3
14,9,Male,Hispanic,1,HS,Public,Suburban,78.58664087500536,76.11334101747836,80.16483939677109,3.089584650653093,0.8931242062871577,1.0632743139647358,1,1,0,1,0,3,2
17,12,Male,White,2,HS,Public,Suburban,75.22518514512957,69.58771916056851,75.42263943811582,2.712815005218889,0.9055086948881812,1.4268371090543146,1,0,0,0,1,4,2
18,12,Female,Black,3,SomeCollege,Public,Rural,80.76933062312632,78.6691503712443,64.54240846420623,2.639253481083079,0.8870085393828816,0.4873793965259814,1,1,0,1,0,2,2
18,12,Male,White,1,HS,Public,Suburban,77.21640380367364,73.81712756313955,78.35393509983157,3.865685178349684,0.8822916660588399,1.196771558822172,1,0,1,0,0,4,3
14,9,Female,White,1,HS,Public,Rural,80.18088065531876,86.61727557649769,75.26959805344795,3.1208831016606164,0.9400468635979246,1.495300365947536,1,1,0,0,0,3,3
17,12,Male,Hispanic,1,SomeCollege,Public,City,65.24331109302646,68.1255111874965,71.16594404595703,2.994133413198455,0.8519983333624288,0.7326935905403442,0,0,1,1,0,3,1
17,12,Female,White,4,SomeCollege,Public,Suburban,95.34260657898372,88.99582978316687,85.39145729446048,4.0,0.9770007161847032,1.3662641588522253,1,0,1,0,0,3,2
18,12,Male,White,4,Bachelors+,Private,Suburban,62.447336170037175,57.63318235745716,70.03493706758633,2.692903391664028,0.8130367556687406,1.043323056724939,1,1,0,1,0,4,3
18,12,Female,Hispanic,3,SomeCollege,Public,Town,73.0518825221666,77.73162623687529,94.59657016911945,3.4223934568974665,0.9376984272573372,0.7271510438894513,1,1,1,1,0,4,1
17,12,Female,Black,1,<HS,Public,City,76.03507458067006,68.98594951329333,69.92239685973645,2.854534793061517,0.9247690632763096,1.1116614180242643,0,1,1,1,0,3,3
18,12,Male,Hispanic,3,SomeCollege,Public,Town,61.65909744169998,62.92201658218705,65.49656716309767,2.0949184284919022,0.8284728708538328,0.7989217759974164,0,0,0,0,0,4,3
15,10,Male,White,4,SomeCollege,Public,Suburban,88.59065061234367,83.76606490685701,78.50203801037424,2.844851800196726,0.9108215901067944,1.3956419327279537,1,1,0,0,0,3,2
14,9,Female,White,2,SomeCollege,Public,Suburban,81.88964535714837,73.43963767942472,80.35934558433412,3.187827549210114,0.9425065891595512,0.7589621333722238,1,1,0,0,0,4,1
17,12,Female,White,4,Bachelors+,Private,Rural,77.5788401477891,79.60783828270081,77.86354623097316,2.967204908692447,0.920018251541644,1.0076541817216116,1,0,1,1,0,3,1
16,11,Female,Two-or-more,4,<HS,Public,Rural,83.7539943901963,83.57258409651581,72.74928989954535,3.141024523518832,0.9191187663050292,1.2925819753768826,1,0,0,0,0,2,2
15,10,Male,Hispanic,2,HS,Public,Suburban,84.0140915186209,84.36624685892622,73.74324964102571,3.237177723875603,0.9298022837169032,0.8831022431547032,1,0,0,0,0,5,3
16,11,Female,Black,2,HS,Public,Suburban,71.27005900920858,74.76793338298478,77.0981236741454,2.761851012580583,0.8868284323197598,0.5856605708033469,1,0,0,0,0,4,1
18,12,Female,Black,4,SomeCollege,Public,Suburban,88.38652738371329,75.19692593222261,74.32841663424209,3.4814185632558665,0.9272727877049256,0.4332723708368295,1,1,0,1,1,3,3
17,12,Male,Black,3,HS,Public,Rural,75.75611791823691,69.4236745806527,82.4760689849846,3.415287559848192,0.9415152802817338,0.958911705761944,1,0,0,0,0,4,3
18,12,Female,White,4,Bachelors+,Private,Suburban,81.13880944638436,84.47976398112104,87.33186091917473,3.5793464053469317,0.9435469317093316,1.22591321470548,1,0,0,1,0,1,2
18,12,Male,Other,1,HS,Public,Suburban,76.12263862681382,65.167002323209,64.74783327842647,2.8026704389707886,0.8497648165245486,0.4052117145198393,1,1,0,1,0,2,1
17,12,Male,White,2,SomeCollege,Public,City,75.32953790095203,71.48925680661017,69.47598980019333,2.5307141040650185,0.8907441245320181,1.0287721570537318,0,1,1,0,0,4,1
15,10,Male,White,4,<HS,Public,City,75.83643592252268,72.97070573775933,83.24898862112161,3.29698823897111,0.908061973414548,0.9322625080844504,1,0,0,0,0,4,1
17,12,Female,White,4,HS,Public,Suburban,94.9816769623136,80.74603095681256,82.0567574521243,3.8223387501325568,0.9511613881538932,1.1648472172579865,1,1,0,0,0,3,2
18,12,Female,White,3,SomeCollege,Public,Suburban,73.75081237072835,75.26624807472538,61.66239942254207,3.314990394081333,0.8790833376093495,0.9431261260080188,1,0,0,1,0,4,3
14,9,Female,White,3,Bachelors+,Public,Rural,67.60397388092706,79.63842003750739,88.73749184290058,3.2462446195319488,0.8823290181424243,0.7054773360096913,1,0,0,1,1,4,1
17,12,Female,Hispanic,3,SomeCollege,Public,Suburban,81.32769297907942,76.43665339890538,72.38369827004344,3.143188624529184,0.921134219414494,1.2594577661523862,1,0,0,1,0,2,1
15,10,Male,White,2,HS,Public,Suburban,84.533963560093,86.53646347337084,89.91768738360759,3.569248535624161,0.9711407026785532,1.115627224386247,0,0,1,1,1,3,1
18,12,Female,White,4,Bachelors+,Public,City,82.17665111072857,84.10515164865825,90.28898114059189,3.303538339152921,0.9787724924896196,1.4216453062977945,1,0,0,1,0,3,1
15,10,Male,Black,3,HS,Public,Suburban,77.51320501512186,78.12796468845768,75.21717720710103,3.3232155027798957,0.9203864049999008,1.0875934186287155,1,1,1,0,1,5,3
14,9,Female,Asian,3,SomeCollege,Private,City,76.1655125273307,66.53105033777146,63.88394446685325,2.465302726908757,0.8739565244169293,0.7262657693511131,1,0,0,0,0,2,3
17,12,Female,White,1,HS,Private,Suburban,80.22001702691625,71.57664780210993,71.33598822069011,2.9675743075535443,0.905353181324817,1.4959639015513524,1,0,1,1,1,3,4
17,12,Male,Asian,1,SomeCollege,Public,Rural,76.31237805219851,85.82928886176832,84.80134659830755,3.0750155909987584,0.9452764728365938,1.1637971387337591,0,1,0,0,0,3,1
16,11,Male,White,1,HS,Public,City,75.83211284093893,75.23216993929177,74.90580532490306,2.867925070305751,0.8838674645262009,0.453948833095121,1,0,0,0,0,5,3
14,9,Male,White,1,<HS,Private,City,70.25320273773185,65.99129838921758,67.04432886398166,2.298849016054399,0.8706473316789876,0.7250105841793346,1,1,1,0,0,5,1
15,10,Female,Hispanic,3,HS,Public,Rural,82.9706820619421,86.87669530890813,94.21125744488263,3.3823036107281808,0.9521702480585608,1.288052400623404,1,1,1,0,0,1,3
15,10,Male,Black,4,Bachelors+,Public,Suburban,72.85461881846362,69.467200375987,69.28119330710088,2.8104860489768377,0.829326822046799,0.9780898202395648,1,1,1,0,0,4,1
15,10,Female,Black,2,Bachelors+,Public,Suburban,84.67580403480243,87.7591393904859,76.9366508508153,3.551606340668444,0.9407001748710586,1.1974271701305803,1,0,1,0,0,3,1
17,12,Female,Hispanic,2,HS,Private,Suburban,79.42742423976075,81.32201511033952,81.73012661104367,3.3397062124951664,0.9322423284623363,0.9238871962363472,0,1,0,1,1,3,1
17,12,Male,White,3,Bachelors+,Private,Suburban,77.69894463496722,73.65796313889442,84.14411701954468,2.900264211958293,0.9431790766605408,0.9091754368894944,1,0,0,0,1,5,2
15,10,Female,Hispanic,4,HS,Public,City,75.63235256218488,83.89987335068624,80.34986014062922,3.1958603887799275,0.887494596225785,0.5836519347937912,1,1,0,0,0,3,3
17,12,Male,Black,4,SomeCollege,Public,Suburban,74.92391812377086,69.3924758010736,75.90452049744692,3.085658817300841,0.8793080367155056,0.4372061032723762,1,0,0,0,0,2,2
17,12,Male,White,1,<HS,Public,City,77.19968489325132,81.32973753184145,74.16471199157927,2.613952115603589,0.9189020853521764,1.1146198624519783,1,1,0,0,0,4,2
16,11,Male,White,2,<HS,Public,Town,83.66460625418492,79.73058803194913,80.34757130612948,2.911637673869212,0.9790986921871212,1.6020487310655285,1,1,1,1,1,3,3
15,10,Female,White,4,HS,Public,City,75.33252611923342,72.15273426867684,64.22751303473873,3.2384468189873963,0.8465148297956279,1.0411464059660884,1,1,0,0,0,5,3
16,11,Male,Black,2,Bachelors+,Public,Suburban,72.43408319541793,86.75736922122337,76.30828280503084,3.212239506460477,0.9195890103711256,0.9628117119038112,1,0,0,1,0,4,2
18,12,Female,White,1,<HS,Public,Suburban,76.06260907101743,89.49775222818093,80.05416338409653,3.560499359614408,0.9532543244214654,0.9954792107572696,0,0,0,0,0,4,1
18,12,Female,White,4,SomeCollege,Public,Rural,54.8704943099298,61.40923326739382,60.5032591599486,1.9070089564352144,0.7990138151462861,0.7019810462551213,1,1,0,1,1,3,2
17,12,Male,White,2,<HS,Public,City,67.0033782106771,68.60787491781191,63.88683223780827,2.2679870023111444,0.8488394567804545,1.0428673442232592,1,1,0,0,0,3,1
18,12,Male,White,1,<HS,Private,City,75.41979219644634,87.68860951120433,83.01233495816025,2.6320963556740318,0.9178402742378036,1.434856157689237,1,0,0,0,1,3,1
14,9,Female,Black,3,SomeCollege,Public,City,78.673742022158,85.09131367867467,93.99786063636272,3.2448188586112456,0.9605538803744416,1.3878928203873797,0,1,0,1,1,3,3
17,12,Male,Hispanic,3,HS,Public,Suburban,68.34762386751547,67.10639716858434,57.59413243766876,3.2695468943106603,0.8343644139595477,0.6010434610964461,1,1,0,0,0,1,1
16,11,Male,White,1,SomeCollege,Public,City,77.95096425135593,64.37074227442298,75.9172291719458,2.70375394585942,0.8668562579006891,1.1297597180499472,1,0,0,1,1,2,3
16,11,Female,Black,1,HS,Public,City,98.62989468013473,94.38649473363488,95.47600289771476,3.531299429705251,0.9920322967280008,1.487921126673982,1,1,0,1,1,3,2
16,11,Female,Hispanic,2,<HS,Public,Suburban,69.33166379472655,68.45313952417641,65.93564160485462,2.65546944952711,0.821301617193932,0.842051927517429,1,0,1,1,0,4,1
18,12,Male,Hispanic,2,<HS,Public,Suburban,78.62984571316883,86.27672648794277,85.58481853358383,3.2399401009689432,0.951169233004746,1.558415019299519,1,0,0,0,0,2,2
15,10,Female,Hispanic,4,Bachelors+,Public,Suburban,87.77275805066407,94.3773730519674,90.56485497077136,3.6467980810997553,0.9777972461937856,1.0089116740590909,1,0,0,1,0,4,3
16,11,Female,Black,1,HS,Public,City,58.37471258127573,69.10144705290122,69.32704654230803,2.9993212709831125,0.8280722929015417,0.8961325435320338,1,0,0,0,0,2,3
15,10,Female,White,2,SomeCollege,Public,City,92.9342447806937,94.7578215315804,74.83593264487281,3.782967511506494,0.959749688595209,0.9769595098857442,0,1,0,1,0,3,2
17,12,Male,White,4,SomeCollege,Public,Suburban,78.28719750639293,66.8026881243731,72.89703203129675,2.6557412204345687,0.8246071846771927,1.5683161969267811,1,1,0,0,0,3,1
16,11,Female,Two-or-more,3,HS,Public,Rural,82.94194348578674,88.9435756085116,87.35268244346388,3.5503759397382235,0.939393742249316,1.1075908186443852,1,1,0,1,1,3,1
14,9,Female,Hispanic,3,SomeCollege,Private,Suburban,60.05616046216717,70.06623722452896,63.718425872884,2.295335216146003,0.8586563276198457,0.9087537317357814,1,0,0,1,0,3,3
14,9,Female,Hispanic,4,Bachelors+,Public,City,73.05931846062795,77.98553269527788,73.50549353537843,2.6223878707867545,0.8758666009825417,1.010086161699502,1,0,0,1,0,2,3
18,12,Female,White,4,SomeCollege,Public,Suburban,83.34209228977214,91.96452559702564,78.82936671500882,3.3291197780113464,0.9223605149018572,1.4092105639113373,1,0,0,0,0,2,3
14,9,Male,Hispanic,1,HS,Private,City,74.58667073778128,68.52225931428872,72.15369071380411,3.362952369108161,0.8971591362197567,0.5945664295666147,1,0,0,1,0,4,1
15,10,Male,Black,2,HS,Public,Suburban,58.4448711134326,61.01544867575917,62.2368697681441,2.507313516437632,0.8294051018712203,0.9586426018506516,0,0,0,0,0,3,2
14,9,Female,Hispanic,2,HS,Public,Suburban,77.96370731771354,80.32399883499329,86.44800502482306,3.1348235897459973,0.935090445958982,1.4408802729729304,0,0,0,1,1,2,1
14,9,Female,Asian,3,HS,Public,Town,91.0739562619599,88.31201375332368,100.0,3.292988609002871,0.9966216488147378,1.655750692396273,1,1,1,0,0,2,4
15,10,Male,White,2,SomeCollege,Public,City,76.63665253584252,73.71021690607267,79.62903331004843,3.422252425987547,0.91919359988534,1.041777327425376,1,1,0,1,0,3,1
14,9,Female,Two-or-more,1,<HS,Public,City,78.89793794282998,73.85336697726646,82.03016988881988,3.217543758084456,0.9251481850256624,1.0436961290043023,1,1,1,0,0,3,4
14,9,Female,Black,3,SomeCollege,Public,City,80.3222328572248,73.72939991252623,80.62101100796089,3.8458060697848326,0.8627711556216562,0.9594651078008688,1,0,1,0,0,3,2
18,12,Female,White,4,SomeCollege,Private,Rural,62.732734077043474,64.61742045058243,53.38479029142552,2.6058924422909087,0.8456912866360791,1.045274664099081,1,1,0,1,1,2,2
18,12,Female,White,2,HS,Public,Suburban,76.83916893116982,77.11988293465748,63.62012534122694,2.666061141000692,0.906913922236996,1.1399243210455337,0,0,0,0,0,3,2
17,12,Female,Hispanic,1,<HS,Public,Suburban,77.77860955047205,66.14950608605268,76.57972768625228,2.795939539120906,0.91627006489679,1.1347750226406097,0,1,0,0,0,2,2
17,12,Male,Asian,3,SomeCollege,Public,Suburban,70.01248384988088,68.28590900734223,74.15939583444286,3.244798729314142,0.850745790941912,1.4045305260041112,1,1,0,0,0,4,3
14,9,Male,Black,3,HS,Private,Rural,85.04240698899704,85.15798602934295,86.11354807524951,3.43505417443159,0.9586471368815446,1.0233711944942725,1,1,0,1,1,2,1
14,9,Female,Two-or-more,1,<HS,Public,Suburban,76.23941739600235,78.44757814458521,75.78470622280796,2.987978585910274,0.9212692472855788,0.9900583632832388,1,1,0,0,0,3,3
14,9,Female,Hispanic,3,SomeCollege,Public,Suburban,72.27740332406559,61.44435628377966,82.02834624273282,2.477548126040774,0.9093252418139668,1.4289986595418522,1,1,0,1,0,4,2
18,12,Male,White,1,<HS,Public,Suburban,86.45819470880963,80.41883881307588,88.6662223583198,3.0770985214307998,0.9627077220329048,1.0804601469220263,1,0,0,0,0,4,2
17,12,Female,White,4,SomeCollege,Public,City,74.3858001816825,78.62392429115687,70.73772481573211,3.2919619632087014,0.9029253717266114,1.2116240091558192,1,0,0,1,0,5,1
18,12,Male,Hispanic,2,HS,Public,Suburban,75.0040676002765,63.47918469984543,65.7096963317068,2.838731369438385,0.8750459778005589,1.3165613335068065,1,1,0,0,0,3,2
17,12,Female,Hispanic,2,HS,Public,Suburban,75.27795220150196,73.75704825904326,77.2425152676172,3.1751974336818574,0.9023922527485704,0.6753149047377542,1,0,0,0,0,4,2
15,10,Male,White,3,Bachelors+,Private,Suburban,79.07465250387754,68.08920300172632,81.72727758179711,3.382233746018416,0.9141090800737932,0.4070970618594979,1,1,0,1,0,3,4
18,12,Male,Hispanic,4,HS,Public,Suburban,84.2301538811012,71.51988779965626,80.54825308857579,3.0364965087634,0.9031266525374412,1.1261023816644449,1,0,1,0,0,5,2
17,12,Female,White,4,SomeCollege,Public,Suburban,84.09432639416309,82.06185126026134,81.26746235137176,3.3086008805334863,0.9208769473567668,1.488758997878573,1,0,0,0,0,3,2
15,10,Female,Black,1,SomeCollege,Public,City,84.65086809017163,76.09649471562663,71.98535371003798,3.0314179316385554,0.8762962075035653,1.1559298275430097,1,1,0,0,0,3,4
18,12,Female,Black,3,HS,Public,Rural,61.09914691009622,60.60919038280704,65.3241799684332,2.396550533168502,0.843131026654792,0.9122996231777112,1,1,0,0,0,2,2
14,9,Female,Two-or-more,2,HS,Public,Rural,77.1407768902346,76.83359637916948,74.42441700721544,2.560973370171249,0.921684894506246,0.9947429101762624,0,1,0,1,0,3,1
15,10,Female,Hispanic,1,<HS,Public,Suburban,89.49112844276918,85.42691058874968,82.82750448755682,3.8221239903755713,0.9744198298252992,1.5569822650285856,0,1,1,0,0,3,2
15,10,Male,White,2,SomeCollege,Public,Rural,78.1190174697425,67.72436450091537,66.72245295527175,2.873455311007882,0.8718364402616399,1.2731523922145147,1,1,0,0,0,3,1
14,9,Female,White,1,HS,Public,City,80.23020775891982,85.77041724246817,86.82348742067609,3.637360493596882,0.9182407365587802,1.1598209901092882,1,0,0,0,0,1,3
16,11,Male,White,3,HS,Public,Suburban,65.78620773762262,67.43179030536321,64.00550998205422,2.442131502060394,0.884864099485506,0.8273374062931751,1,0,0,1,0,2,2
14,9,Male,White,2,Bachelors+,Public,Suburban,94.667164983737,89.19090711833223,87.88612016685887,3.723515824394352,0.9697513994543784,1.0101665704225746,1,1,0,1,0,2,3
18,12,Female,White,2,HS,Private,Suburban,80.93156742575242,73.07936698331389,52.06489917504835,2.280616393691762,0.8731931653852854,1.1496025567893802,0,1,0,1,1,2,1
18,12,Male,Other,4,SomeCollege,Public,Suburban,76.76808179388478,83.52777114710858,77.17304616185663,3.0392729243973733,0.903499094609755,0.6568555709735007,1,1,0,1,1,4,2
14,9,Male,Hispanic,1,<HS,Public,Suburban,80.43237777965724,86.92344073713281,86.8171820950565,3.818303963210934,0.9334165155705826,0.8637349310402103,0,1,0,0,0,2,2
18,12,Male,White,3,<HS,Public,Suburban,70.37925029583388,61.98126896210686,63.37586970512022,2.642580687716063,0.8221576678123151,0.3452787616540561,1,1,1,0,0,2,1
17,12,Male,White,3,Bachelors+,Public,City,93.4553957539515,91.53895009645656,83.14824866150134,4.0,0.9877737943724784,1.4070511544830602,1,0,0,1,0,2,3
15,10,Female,White,4,Bachelors+,Public,Rural,95.6043308143082,82.49986334664774,94.14461296302808,3.6869954788276473,0.9687466313330404,0.9617305960909136,1,1,0,0,1,4,2
18,12,Female,White,1,<HS,Public,Suburban,71.86279542787742,76.98210757238763,82.30676364472299,2.740530517083654,0.8680102048471301,0.941109161864532,0,1,0,0,0,4,2
14,9,Female,White,2,HS,Public,Rural,68.06299164840536,80.40583789845917,75.34581508734384,2.596666067855345,0.8829787747565625,0.9167408952710469,1,1,0,0,0,3,1
15,10,Female,Asian,3,SomeCollege,Public,City,68.37880805898521,78.55494470605663,68.6982998980453,2.8333099354844733,0.8766721453715272,0.9126370679165272,1,1,0,1,0,1,2
15,10,Female,Asian,3,SomeCollege,Public,Suburban,72.91155156445781,83.47294229300549,73.55225316200467,3.2990814141245592,0.9238567856303624,1.4894318274767435,1,1,0,0,1,3,2
17,12,Male,Black,2,SomeCollege,Public,Suburban,82.97342270792251,83.79383741373456,87.51285314403964,3.436993542366064,0.9679059308301544,1.491827458330078,1,0,0,1,1,3,2
15,10,Male,White,1,<HS,Public,City,73.21160676605334,80.03930244148361,72.89770001705513,3.3699066108558493,0.919410515182782,1.4878551138443548,0,0,0,0,1,5,1
18,12,Female,White,4,Bachelors+,Public,Suburban,95.29655938441174,91.44858359485416,91.13069228683634,3.753456811398924,1.0,1.0222215181596446,1,0,1,1,0,3,2
16,11,Female,White,3,<HS,Public,Rural,61.3306843003307,69.80150851145112,67.7612021890556,3.1770518377817494,0.8575812688750241,1.3704782637177892,1,0,0,1,0,4,3
14,9,Female,Asian,2,Bachelors+,Public,City,81.17422886639636,80.55331137157869,77.94267534946646,3.098202215248949,0.954218940507858,0.8716115632249128,1,0,0,1,0,4,2
16,11,Female,White,2,<HS,Public,Rural,66.85348656887008,71.53758633974182,61.60045083803843,2.812151598075699,0.8679533295981784,0.9072037078756292,1,1,0,0,1,1,1
16,11,Female,Black,2,<HS,Public,City,87.60582309073281,90.21464441144192,79.56602325574794,3.691764361475765,0.9650088988354286,1.204023145870024,0,1,1,0,0,1,2
14,9,Male,Asian,1,HS,Public,Suburban,69.05949796561328,68.3613579876388,58.09790884505831,2.619480853765053,0.8649291321596361,0.367190102668804,1,0,0,1,0,4,1
17,12,Female,White,2,SomeCollege,Private,City,71.37151612520644,74.39831351361329,81.52111089399176,3.546946672515697,0.9009204926287264,0.5304378691484859,1,1,0,0,0,4,2
18,12,Male,White,4,HS,Private,Suburban,78.8543374078437,76.97431794657129,79.83386748000522,2.7505673951773093,0.9427284286354284,1.0321634843817546,1,1,0,0,1,3,4
